system:index,date,soil_temp,.geo
20201009,2020-10-09,26.956662114461267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201010,2020-10-10,26.757046635945642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201011,2020-10-11,26.845402654012048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201012,2020-10-12,27.602433141072595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201013,2020-10-13,26.336373265584314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201014,2020-10-14,27.270473734537802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201015,2020-10-15,27.212464269002282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201016,2020-10-16,27.240868504842126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201017,2020-10-17,27.564108149210654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201018,2020-10-18,27.86075681050619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201019,2020-10-19,28.331624603271507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201020,2020-10-20,28.22540117899581,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201021,2020-10-21,27.767182286580407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201022,2020-10-22,26.85403722127279,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201023,2020-10-23,27.291061019897484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201024,2020-10-24,27.391357676188193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201025,2020-10-25,26.968994394938193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026,2020-10-26,26.241265869140648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027,2020-10-27,27.562181727091513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028,2020-10-28,27.964777882893884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029,2020-10-29,28.136748250325525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030,2020-10-30,28.19784507751467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031,2020-10-31,27.727376556396507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101,2020-11-01,27.188051478068076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102,2020-11-02,26.866335169474326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103,2020-11-03,27.079873657226585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104,2020-11-04,26.124339675903343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105,2020-11-05,27.155993398030603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106,2020-11-06,27.320715204874716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107,2020-11-07,26.94098052978518,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108,2020-11-08,27.122341410319052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109,2020-11-09,26.662916437784872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201110,2020-11-10,27.03060111999514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201111,2020-11-11,27.592587407430017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201112,2020-11-12,27.69115282694503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201113,2020-11-13,27.788097000122093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201114,2020-11-14,27.252735392252646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201115,2020-11-15,27.596116638183616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201116,2020-11-16,27.38095054626467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201117,2020-11-17,27.11768175760909,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201118,2020-11-18,26.917816416422568,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201119,2020-11-19,27.53663279215499,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201120,2020-11-20,27.422717666626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201121,2020-11-21,26.333315785725915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201122,2020-11-22,27.111131286621116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201123,2020-11-23,26.490417098999046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201124,2020-11-24,26.222810363769554,"{""type"":""MultiPoint"",""coordinates"":[]}"
